KZ11W:,KZ11C:,SD13L:,SolarZenithAngle,CloudTransmittance,CloudOpticalDepth
392.86829268292684,19.86829268292683,35888.07317073171,63.54001143748363,0.9034797917995033,0.07247784139038156
232.23818181818183,19.259999999999998,22407.727272727272,63.468837603934254,0.5325796338040037,4.387260607504265
90.75555555555556,18.585185185185185,10400.222222222223,63.38878079680333,0.20747043815265837,8.171708329027851
82.28181818181818,17.72909090909091,9706.163636363637,63.30903227287237,0.187512138952059,8.414060184867587
78.7425925925926,16.985185185185188,9471.944444444445,63.23014635246212,0.17889468755904903,8.524649918748164
75.86363636363636,16.527272727272727,9137.854545454546,63.151795543362184,0.17182945844422265,8.617143283550696
77.15370370370371,16.14814814814815,9222.722222222223,63.07402262501653,0.17422543989060887,8.599730900362937
87.59818181818181,15.823636363636362,10295.381818181819,62.99681701876783,0.1972218324841419,8.343115758601309
101.70363636363636,15.58,11719.927272727273,62.91981217478406,0.2283018975494926,7.9926352965593175
109.87777777777777,15.353703703703705,12469.574074074075,62.843972627437616,0.24593483840051242,7.798080180859884
106.62727272727273,15.214545454545453,12047.381818181819,62.76884238273262,0.237975283454064,7.900489214740023
102.0851851851852,15.077777777777776,11591.037037037036,62.69417089141807,0.22719123478395375,8.035615764809597
102.00545454545455,14.94909090909091,11604.345454545455,62.62039134908849,0.22637919046379992,8.05486658119523
108.0,14.78888888888889,12244.296296296296,62.54703663829326,0.2390188998261864,7.917912745599338
114.10363636363635,14.663636363636364,12830.527272727273,62.47436972533105,0.2518365031476693,7.778796070390295
120.71851851851852,14.496296296296295,13453.222222222223,62.40238374334084,0.2657167181712429,7.627248248949394
127.95454545454545,14.4,14111.8,62.33097641112191,0.2808922629458866,7.4605817434704615
141.0037037037037,14.30925925925926,15320.685185185184,62.26021448156383,0.30872223480516,7.146936811180226
157.78,14.3,16943.854545454546,62.190206920585,0.34455500405807354,6.740293069489908
173.32777777777778,14.3,18414.59259259259,62.120788470310785,0.37753489343803043,6.3666801566833495
178.9018181818182,14.323636363636364,18927.98181818182,62.051912931516775,0.3886854192626789,6.246374361245277
175.2490909090909,14.4,18561.890909090907,61.98335828514467,0.3797890483730439,6.358715160382705
172.67592592592592,14.477777777777776,18356.90740740741,61.91598614569806,0.37328787457849627,6.443091466685377
174.37454545454545,14.5,18490.890909090907,61.84925824247401,0.3760400706912777,6.419968290661432
183.1962962962963,14.598148148148148,19417.40740740741,61.783088231849014,0.3941111478505637,6.218951605246355
206.75636363636363,14.658181818181816,21767.272727272728,61.71764439165887,0.4437378914995447,5.6515504052703305
231.06666666666666,14.733333333333334,24151.833333333332,61.65284899763952,0.4947477137969904,5.068004218424412
223.79090909090908,14.8,23309.763636363637,61.58873948414293,0.47805906104612467,5.270174206892369
220.04181818181817,14.8,23063.563636363637,61.52479615411034,0.46896719867813896,5.384137234681531
227.40185185185186,14.862962962962964,23920.24074074074,61.4619195528007,0.48355835860386936,5.22305336815268
242.5218181818182,14.898181818181818,25334.30909090909,61.399959042203236,0.5145651817403345,4.8712987380056605
238.09074074074073,14.887037037037036,24874.0,61.338593571461104,0.5040558803702562,5.001360531789454
238.66545454545457,14.9,25150.145454545454,61.27785534439892,0.5041788999281024,5.007920190793076
259.0851851851852,14.9,27251.222222222223,61.21783718265118,0.5461479121456486,4.52865213713708
271.6454545454545,14.992727272727274,28180.581818181818,61.158501772060525,0.5714203813733476,4.243095448845766
262.19454545454545,15.034545454545453,27197.30909090909,61.099386211853236,0.5503871908491623,4.49499962676659
260.02777777777777,15.1,26930.11111111111,61.041431789312455,0.5447233093346604,4.568347418501244
267.7851851851852,15.15,27569.25925925926,60.984587277602515,0.5598524083399442,4.400190377828331
256.8709090909091,15.207272727272727,26513.98181818182,60.927754616028224,0.5359633464954168,4.684932012525085
256.4890909090909,15.22181818181818,26418.81818181818,60.87136968642448,0.5341106238268402,4.713823520504098
417.7055555555555,15.292592592592591,41236.57407407407,60.81614848134399,0.8681494637633037,0.8436885113928315
276.2581818181818,15.4,27869.763636363637,60.76167214953861,0.57307919251684,4.2758527367708306
241.2351851851852,15.4,24568.62962962963,60.70785810188442,0.4994906451621666,5.137071638223054
238.48,15.4,24369.618181818183,60.65480506674926,0.49287781226160654,5.220765015694365
236.62962962962962,15.364814814814816,24214.98148148148,60.60232595049887,0.4881659822583888,5.282313882305172
286.32545454545453,15.379999999999999,29431.30909090909,60.55059658249436,0.5896339531944511,4.11127650162994
272.1277777777778,15.5,27733.833333333332,60.49958923881542,0.5594124044712019,4.468731034720517
338.0963636363636,15.603636363636362,33782.236363636366,60.44936502131175,0.693824765013068,2.915087649444178
292.20185185185187,15.7,29609.59259259259,60.399881233044866,0.5986252228969976,4.026570696989607
218.60727272727271,15.7,22306.69090909091,60.35113063606273,0.44710743248129226,5.791670603450132
202.8111111111111,15.655555555555555,20946.09259259259,60.30315872168999,0.4141210890979042,6.180809138138197
195.0290909090909,15.6,20127.854545454546,60.25572667755451,0.3975875663689833,6.3788978691715155
189.62363636363634,15.498181818181818,19584.618181818183,60.20872178358845,0.38595033350361063,6.52009429257746
254.52407407407406,15.488888888888889,25979.11111111111,60.162845873333495,0.5172391852890187,5.00212273774841
188.6727272727273,15.5,19502.963636363635,60.11765837187049,0.3828306961969122,6.5681478380415586
206.59074074074073,15.455555555555556,21574.333333333332,60.073197610930784,0.4185578783089766,6.159221572158011
235.54545454545453,15.4,23849.345454545455,60.02952163108878,0.4765178691779775,5.492122894014861
392.6181818181818,15.465454545454547,38934.07272727273,59.986194689992075,0.7931237975952421,1.8227368850245507
