Time  	KZ11W:	KZ11C:	SD13L:
11:15:20 97.5	17.1	11444	
11:15:22 97.8	17.1	11487	
11:15:23 98.1	17.1	11514	
11:15:24 98.5	17.1	11543	
11:15:25 98.8	17.1	11582	
11:15:26 98.9	17	11606	
11:15:27 99.4	17	11644	
11:15:28 99.7	17	11668	
11:15:29 99.8	17	11703	
11:15:30 99.8	17	11725	
11:15:32 100.3	17	11755	
11:15:33 100.5	17	11775	
11:15:34 100.6	17	11803	
11:15:35 100.8	17	11822	
11:15:36 101.3	17	11845	
11:15:37 101.5	17	11861	
11:15:38 101.5	17	11883	
11:15:39 101.7	17	11895	
11:15:40 101.9	17	11916	
11:15:41 102.1	17	11926	
11:15:43 102.3	17	11940	
11:15:44 102.4	17	11949	
11:15:45 102.5	17	11961	
11:15:46 102.7	17	11968	
11:15:47 102.9	17	11974	
11:15:48 103.0	17	11981	
11:15:49 103.1	17	11985	
11:15:50 103.1	17	11991	
11:15:52 103.2	17	11994	
11:15:53 103.3	17	11997	
11:15:54 103.3	17	11999	
11:15:55 103.4	17	11999	
11:15:56 103.5	17	11999	
11:15:57 103.6	17	11999	
11:15:58 103.7	17	11998	
11:15:59 103.7	17	11996	
11:16:00 103.8	17	11994	
11:16:01 103.8	17	11992	
11:16:03 103.8	17	11989	
11:16:04 103.8	17	11986	
11:16:05 103.8	17	11983	
11:16:06 103.8	17	11980	
11:16:07 103.8	17	11977	
11:16:08 103.7	17	11973	
11:16:09 103.7	17	11970	
11:16:10 103.7	17	11969	
11:16:11 103.7	17	11965	
11:16:13 103.7	17	11963	
11:16:14 103.6	17	11961	
11:16:15 103.6	17	11960	
11:16:16 103.6	17	11959	
11:16:17 103.6	16.9	11959	
11:16:18 103.6	16.9	11959	
11:16:19 103.6	16.9	11958	
11:16:20 103.6	16.9	11960	
11:16:21 103.5	16.9	11960	
11:16:22 103.5	16.9	11961	
11:16:24 103.5	16.9	11963	
11:16:25 103.6	16.9	11963	
11:16:26 103.6	16.9	11966	
11:16:27 103.6	16.9	11966	
11:16:28 103.6	16.9	11969	
11:16:29 103.6	16.9	11970	
11:16:30 103.6	16.9	11974	
11:16:31 103.6	16.9	11975	
11:16:32 103.7	16.9	11979	
11:16:33 103.8	16.9	11982	
11:16:35 103.8	16.9	11984	
11:16:36 103.9	16.9	11987	
11:16:37 103.9	16.9	11991	
11:16:38 103.9	16.9	11995	
11:16:39 103.9	16.9	11999	
11:16:40 103.9	16.9	12002	
11:16:41 104.0	16.9	12006	
11:16:42 104.0	16.9	12008	
11:16:44 104.0	16.9	12012	
11:16:45 104.0	16.9	12016	
11:16:46 104.0	16.9	12019	
11:16:47 104.0	16.9	12023	
11:16:48 104.0	16.9	12027	
11:16:49 104.1	16.9	12032	
11:16:50 104.1	16.9	12035	
11:16:51 104.1	16.9	12040	
11:16:52 104.2	16.9	12044	
11:16:53 104.3	16.9	12052	
11:16:55 104.5	16.9	12055	
11:16:56 104.6	16.9	12061	
11:16:57 104.7	16.8	12066	
11:16:58 104.8	16.8	12073	
11:16:59 104.9	16.9	12078	
11:17:00 104.9	16.8	12084	
11:17:01 104.9	16.8	12090	
11:17:02 104.9	16.8	12096	
11:17:03 105.0	16.8	12105	
11:17:05 105.1	16.8	12111	
11:17:06 105.2	16.8	12120	
11:17:07 105.3	16.8	12127	
11:17:08 105.5	16.8	12138	
11:17:09 105.5	16.8	12146	
11:17:10 105.6	16.8	12156	
11:17:11 105.8	16.8	12164	
11:17:12 105.9	16.8	12176	
11:17:13 106.0	16.8	12185	
11:17:14 106.1	16.8	12198	
11:17:16 106.2	16.8	12206	
11:17:17 106.3	16.8	12219	
11:17:18 106.4	16.8	12228	
11:17:19 106.4	16.8	12238	
11:17:20 106.5	16.8	12254	
11:17:21 106.6	16.8	12263	
11:17:22 106.7	16.8	12279	
11:17:23 106.9	16.8	12288	
11:17:24 107.0	16.8	12305	
11:17:26 107.1	16.8	12315	
11:17:27 107.3	16.8	12331	
11:17:28 107.5	16.7	12342	
11:17:29 107.7	16.8	12359	
11:17:30 107.9	16.7	12370	
11:17:31 107.9	16.7	12387	
11:17:32 108.0	16.7	12400	
11:17:33 108.1	16.7	12418	
11:17:34 108.2	16.7	12430	
11:17:35 108.4	16.7	12450	
11:17:37 108.5	16.7	12462	
11:17:38 108.6	16.7	12483	
11:17:39 108.7	16.7	12496	
11:17:40 108.9	16.7	12510	
11:17:41 109.0	16.7	12531	
11:17:42 109.2	16.7	12545	
11:17:43 109.4	16.7	12566	
11:17:44 109.5	16.7	12583	
11:17:45 109.7	16.7	12604	
11:17:47 109.8	16.7	12621	
11:17:48 110.0	16.7	12646	
