Time  	KZ11W:	KZ11C:	SD13L:
10:03:31 337.0	13.9	27947	
10:03:32 337.0	13.8	27962	
10:03:34 336.9	13.8	27961	
10:03:35 336.9	13.9	27960	
10:03:36 337.0	13.9	27947	
10:03:37 337.0	13.8	27976	
10:03:38 337.0	13.8	27955	
10:03:39 337.0	13.8	27958	
10:03:40 337.0	13.8	27957	
10:03:41 337.0	13.8	27966	
10:03:42 337.1	13.8	27979	
10:03:43 337.1	13.8	27974	
10:03:45 337.1	13.8	27968	
10:03:46 337.2	13.8	27975	
10:03:47 337.2	13.8	27970	
10:03:48 337.2	13.8	27974	
10:03:49 337.2	13.8	27966	
10:03:50 337.2	13.8	27960	
10:03:51 337.2	13.8	27969	
10:03:52 337.2	13.8	27947	
10:03:53 337.1	13.8	27950	
10:03:54 337.0	13.8	27960	
10:03:56 337.0	13.8	27948	
10:03:57 337.0	13.8	27954	
10:03:58 337.0	13.8	27958	
10:03:59 336.9	13.8	27967	
10:04:00 336.9	13.8	27933	
10:04:01 336.9	13.8	27960	
10:04:02 337.0	13.8	27971	
10:04:03 337.1	13.8	27939	
10:04:04 337.0	13.8	27980	
10:04:06 337.0	13.8	27967	
10:04:07 337.1	13.8	27962	
10:04:08 337.2	13.8	27950	
10:04:09 337.2	13.8	27961	
10:04:10 337.1	13.8	27978	
10:04:11 337.2	13.8	27986	
10:04:12 337.3	13.8	28005	
10:04:13 337.4	13.7	28005	
10:04:14 337.4	13.8	28013	
10:04:15 337.4	13.7	28000	
10:04:16 337.5	13.7	27991	
10:04:18 337.5	13.7	28034	
10:04:19 337.5	13.7	28016	
10:04:20 337.5	13.7	28044	
10:04:21 337.6	13.7	28042	
10:04:22 337.7	13.7	28007	
10:04:23 337.7	13.7	28037	
10:04:24 337.7	13.7	28026	
10:04:25 337.7	13.7	28068	
10:04:26 337.7	13.7	28035	
10:04:28 337.7	13.7	28038	
10:04:29 337.8	13.7	28053	
10:04:30 337.9	13.7	28044	
10:04:31 338.0	13.7	28068	
10:04:32 337.9	13.7	28044	
10:04:33 338.0	13.7	28054	
10:04:34 338.0	13.7	28025	
10:04:35 338.1	13.7	28044	
10:04:36 338.1	13.7	28045	
10:04:37 338.0	13.7	28038	
10:04:39 338.0	13.7	28058	
10:04:40 338.0	13.7	28083	
10:04:41 338.0	13.7	28037	
10:04:42 338.1	13.7	28023	
10:04:43 338.2	13.7	28045	
10:04:44 338.2	13.7	28004	
10:04:45 338.1	13.6	28035	
10:04:46 338.0	13.7	28039	
10:04:47 337.9	13.6	28044	
10:04:48 337.7	13.6	28047	
10:04:49 337.7	13.6	28043	
10:04:51 337.7	13.6	28046	
10:04:52 337.7	13.6	28053	
10:04:53 337.8	13.6	28070	
10:04:54 337.8	13.6	28027	
10:04:55 337.8	13.6	28027	
10:04:56 337.8	13.6	28037	
10:04:57 337.7	13.6	28032	
10:04:58 337.8	13.6	28032	
10:04:59 337.8	13.6	28059	
10:05:00 337.8	13.6	28035	
10:05:02 337.8	13.6	28044	
10:05:03 337.8	13.6	28038	
10:05:04 337.8	13.6	28076	
10:05:05 337.8	13.6	28048	
10:05:06 338.0	13.6	28059	
10:05:07 338.0	13.6	28067	
10:05:08 338.0	13.6	28056	
10:05:09 338.0	13.6	28064	
10:05:10 338.1	13.6	28047	
10:05:11 338.1	13.6	28069	
10:05:13 338.2	13.6	28078	
10:05:14 338.2	13.6	28065	
10:05:15 338.2	13.6	28072	
10:05:16 338.2	13.6	28086	
10:05:17 338.3	13.6	28084	
10:05:18 338.2	13.6	28083	
10:05:19 338.1	13.6	28106	
10:05:20 338.1	13.6	28116	
10:05:21 338.3	13.6	28102	
10:05:22 338.4	13.6	28103	
10:05:24 338.5	13.6	28109	
10:05:25 338.5	13.6	28107	
10:05:26 338.5	13.6	28127	
10:05:27 338.6	13.6	28123	
10:05:28 338.6	13.6	28145	
10:05:29 338.7	13.6	28139	
10:05:30 338.8	13.6	28138	
10:05:31 338.9	13.6	28130	
10:05:32 338.9	13.6	28149	
10:05:34 339.0	13.6	28165	
10:05:35 339.0	13.6	28153	
10:05:36 339.1	13.6	28145	
10:05:37 339.0	13.5	28185	
10:05:38 338.9	13.6	28159	
10:05:39 338.8	13.6	28166	
10:05:40 338.9	13.6	28181	
10:05:41 339.0	13.5	28197	
10:05:42 339.1	13.6	28187	
10:05:43 339.0	13.6	28207	
10:05:45 339.0	13.6	28181	
10:05:46 339.0	13.5	28209	
10:05:47 339.0	13.6	28181	
10:05:48 339.0	13.5	28183	
10:05:49 339.1	13.5	28190	
10:05:50 339.3	13.6	28192	
10:05:51 339.4	13.5	28199	
10:05:52 339.4	13.5	28210	
10:05:53 339.5	13.5	28202	
10:05:54 339.6	13.5	28219	
